datetime,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_total_wh,active_energy_wh,unmetered_energy_wh,hour,day_of_week,month,year,is_weekend,lag_1_power,lag_2_power,lag_24_power,rolling_3_power_mean,rolling_24_power_mean,high_consumption
2007-05-06 11:00:00,0.43946666,0.08696666,235.047,2.11,0.0,26.0,0.0,26.0,7.3244443,0.0,11,6,5,2007,1,0.37766665,2.8224666,0.36806667,2.0378556,1.3710722,0
2007-05-06 12:00:00,1.1086667,0.16733333,233.40083,4.983333,0.0,30.0,269.0,299.0,18.477777,0.0,12,6,5,2007,1,0.43946666,0.37766665,0.42326668,1.2132,1.3740473,0
2007-05-06 13:00:00,1.5694667,0.19573334,235.33583,6.7066665,0.0,14.0,1019.0,1033.0,26.157778,0.0,13,6,5,2007,1,1.1086667,0.43946666,0.4637,0.6419333,1.4026055,0
2007-05-06 14:00:00,1.4028,0.1758,235.0635,5.9766665,17.0,93.0,1017.0,1127.0,23.38,0.0,14,6,5,2007,1,1.5694667,1.1086667,3.2350333,1.0392,1.4486792,0
2007-05-06 15:00:00,1.4907666,0.19313334,235.3675,6.5433335,828.0,83.0,305.0,1216.0,24.846111,0.0,15,6,5,2007,1,1.4028,1.5694667,1.1000333,1.3603112,1.3723361,0
2007-05-06 16:00:00,0.972,0.1086,236.292,4.19,536.0,7.0,0.0,543.0,16.2,0.0,16,6,5,2007,1,1.4907666,1.4028,1.9295334,1.4876778,1.3886167,0
2007-05-06 17:00:00,0.52893335,0.0903,235.78284,2.31,0.0,19.0,0.0,19.0,8.815556,0.0,17,6,5,2007,1,0.972,1.4907666,1.4870666,1.2885222,1.3487195,0
2007-05-06 18:00:00,1.2506,0.11483333,234.9245,5.3233333,0.0,38.0,884.0,922.0,20.843334,0.0,18,6,5,2007,1,0.52893335,0.972,1.7346667,0.99723333,1.3087972,0
2007-05-06 19:00:00,2.4546666,0.1976,229.646,10.8133335,992.0,0.0,971.0,1963.0,40.91111,0.0,19,6,5,2007,1,1.2506,0.52893335,1.4385667,0.9171778,1.2886277,1
2007-05-06 20:00:00,2.4796333,0.3685,230.66634,10.946667,841.0,48.0,980.0,1869.0,41.32722,0.0,20,6,5,2007,1,2.4546666,1.2506,1.3912,1.4114,1.3309653,1
2007-05-06 21:00:00,2.8824334,0.12043333,230.14217,12.503333,1.0,6.0,976.0,983.0,48.040554,0.0,21,6,5,2007,1,2.4796333,2.4546666,1.8911333,2.0616333,1.3763167,1
2007-05-06 22:00:00,3.0224333,0.1101,230.38167,13.143333,0.0,298.0,977.0,1275.0,50.37389,0.0,22,6,5,2007,1,2.8824334,2.4796333,2.0671334,2.6055777,1.4176208,1
2007-05-06 23:00:00,1.7231333,0.1452,235.40834,7.28,0.0,58.0,1020.0,1078.0,28.71889,0.0,23,6,5,2007,1,3.0224333,2.8824334,1.6662667,2.7948334,1.457425,1
2007-05-07 00:00:00,1.041,0.056766666,237.40916,4.3166666,0.0,0.0,845.0,845.0,17.35,0.0,0,0,5,2007,0,1.7231333,3.0224333,1.0858,2.5426667,1.4597944,0
2007-05-07 01:00:00,0.2278,0.116333336,237.28183,1.0833334,0.0,39.0,0.0,39.0,3.7966666,0.0,1,0,5,2007,0,1.041,1.7231333,0.69343334,1.9288555,1.4579278,0
2007-05-07 02:00:00,0.1896,0.0701,236.515,0.88666666,0.0,18.0,0.0,18.0,3.16,0.0,2,0,5,2007,0,0.2278,1.041,0.6595333,0.9973111,1.4385264,0
2007-05-07 03:00:00,0.20393333,0.0843,237.10316,0.97333336,0.0,0.0,0.0,0.0,3.3988888,3.3988888,3,0,5,2007,0,0.1896,0.2278,1.2649,0.48613334,1.4189458,0
2007-05-07 04:00:00,0.22306667,0.114366665,236.6985,1.12,0.0,55.0,0.0,55.0,3.7177777,0.0,4,0,5,2007,0,0.20393333,0.1896,0.7298667,0.2071111,1.3747389,0
2007-05-07 05:00:00,0.17666666,0.052733332,234.743,0.8433333,0.0,0.0,0.0,0.0,2.9444444,2.9444444,5,0,5,2007,0,0.22306667,0.20393333,0.76096666,0.20553334,1.3536222,0
2007-05-07 06:00:00,0.23253334,0.101966664,236.705,1.1166667,0.0,30.0,0.0,30.0,3.8755555,0.0,6,0,5,2007,0,0.17666666,0.22306667,1.5210667,0.20122223,1.3292764,0
2007-05-07 07:00:00,1.2517333,0.083233334,236.24367,5.363333,0.0,26.0,221.0,247.0,20.862223,0.0,7,0,5,2007,0,0.23253334,0.17666666,0.88093334,0.21075556,1.2755876,0
2007-05-07 08:00:00,3.4012334,0.06593333,230.91066,14.856667,448.0,1269.0,982.0,2699.0,56.68722,0.0,8,0,5,2007,0,1.2517333,0.23253334,2.9134333,0.5536444,1.2910376,1
2007-05-07 09:00:00,3.2198334,0.14203334,230.054,14.0633335,498.0,1207.0,975.0,2680.0,53.663887,0.0,9,0,5,2007,0,3.4012334,1.2517333,2.8224666,1.6285,1.3113625,1
2007-05-07 10:00:00,2.5635,0.07176667,229.14417,11.286667,0.0,1242.0,967.0,2209.0,42.725,0.0,10,0,5,2007,0,3.2198334,3.4012334,0.37766665,2.6242666,1.3279195,1
2007-05-07 11:00:00,1.0238333,0.15866667,231.4545,4.51,0.0,93.0,501.0,594.0,17.063889,0.0,11,0,5,2007,0,2.5635,3.2198334,0.43946666,3.0615222,1.4189959,0
2007-05-07 12:00:00,1.5032667,0.07876667,233.10583,6.4533334,0.0,34.0,1000.0,1034.0,25.054445,0.0,12,0,5,2007,0,1.0238333,2.5635,1.1086667,2.2690556,1.4433445,0
2007-05-07 13:00:00,1.8888333,0.2466,232.62183,8.226666,0.0,300.0,996.0,1296.0,31.480556,0.0,13,0,5,2007,0,1.5032667,1.0238333,1.5694667,1.6968666,1.459786,1
2007-05-07 14:00:00,0.88516665,0.09156667,233.87233,3.7833333,0.0,38.0,642.0,680.0,14.752778,0.0,14,0,5,2007,0,1.8888333,1.5032667,1.4028,1.4719778,1.473093,0
2007-05-07 15:00:00,0.21906666,0.101066664,237.032,1.0266666,0.0,18.0,0.0,18.0,3.6511111,0.0,15,0,5,2007,0,0.88516665,1.8888333,1.4907666,1.4257555,1.451525,0
2007-05-07 16:00:00,0.49413332,0.16296667,235.95734,2.3266666,0.0,41.0,0.0,41.0,8.235556,0.0,16,0,5,2007,0,0.21906666,0.88516665,0.972,0.9976889,1.3985375,0
2007-05-07 17:00:00,0.5538667,0.2008,234.80183,2.49,0.0,0.0,74.0,74.0,9.231112,0.0,17,0,5,2007,0,0.49413332,0.21906666,0.52893335,0.5327889,1.3786263,0
2007-05-07 18:00:00,1.7071667,0.1619,233.1125,7.2833333,0.0,53.0,1001.0,1054.0,28.452778,0.0,18,0,5,2007,0,0.5538667,0.49413332,1.2506,0.42235556,1.3796653,1
2007-05-07 19:00:00,1.1506667,0.0844,235.33684,4.8933334,0.0,2.0,421.0,423.0,19.177778,0.0,19,0,5,2007,0,1.7071667,0.5538667,2.4546666,0.9183889,1.3986889,0
2007-05-07 20:00:00,0.2314,0.09453333,235.48067,1.06,0.0,17.0,0.0,17.0,3.8566666,0.0,20,0,5,2007,0,1.1506667,1.7071667,2.4796333,1.1372334,1.3443556,0
2007-05-07 21:00:00,2.2957,0.21066667,231.74466,10.026667,0.0,411.0,517.0,928.0,38.261665,0.0,21,0,5,2007,0,0.2314,1.1506667,2.8824334,1.0297444,1.2506791,1
2007-05-07 22:00:00,1.8,0.10363334,234.25833,7.673333,0.0,0.0,291.0,291.0,30.0,0.0,22,0,5,2007,0,2.2957,0.2314,3.0224333,1.2259222,1.2262319,1
2007-05-07 23:00:00,0.9104,0.1602,237.3005,3.88,0.0,42.0,0.0,42.0,15.173333,0.0,23,0,5,2007,0,1.8,2.2957,1.7231333,1.4423667,1.1752973,0
2007-05-08 00:00:00,0.90713334,0.11613333,234.4535,3.88,0.0,16.0,0.0,16.0,15.118889,0.0,0,1,5,2007,0,0.9104,1.8,1.041,1.6687,1.1414334,0
2007-05-08 01:00:00,0.57886666,0.1256,235.67934,2.46,0.0,0.0,0.0,0.0,9.647778,9.647778,1,1,5,2007,0,0.90713334,0.9104,0.2278,1.2058444,1.1358556,0
2007-05-08 02:00:00,0.35083333,0.13176666,235.78166,1.59,0.0,59.0,0.0,59.0,5.8472223,0.0,2,1,5,2007,0,0.57886666,0.90713334,0.1896,0.7988,1.1504834,0
2007-05-08 03:00:00,0.46586666,0.049833335,236.90967,1.9433334,0.0,0.0,0.0,0.0,7.7644444,7.7644444,3,1,5,2007,0,0.35083333,0.57886666,0.20393333,0.6122778,1.1572014,0
2007-05-08 04:00:00,0.53423333,0.1074,236.9355,2.26,0.0,31.0,0.0,31.0,8.903889,0.0,4,1,5,2007,0,0.46586666,0.35083333,0.22306667,0.4651889,1.1681153,0
2007-05-08 05:00:00,0.522,0.09173334,235.758,2.2666667,0.0,26.0,243.0,269.0,8.7,0.0,5,1,5,2007,0,0.53423333,0.46586666,0.17666666,0.45031112,1.1810806,0
2007-05-08 06:00:00,0.46176666,0.047466666,236.76,1.9866667,0.0,0.0,268.0,268.0,7.696111,0.0,6,1,5,2007,0,0.522,0.53423333,0.23253334,0.50736666,1.1954695,0
2007-05-08 07:00:00,0.2559,0.12903333,234.329,1.21,0.0,59.0,0.0,59.0,4.265,0.0,7,1,5,2007,0,0.46176666,0.522,1.2517333,0.506,1.2050208,0
2007-05-08 08:00:00,0.6392,0.058066666,233.50633,2.8033333,0.0,0.0,0.0,0.0,10.653334,10.653334,8,1,5,2007,0,0.2559,0.46176666,3.4012334,0.41322222,1.1635277,0
2007-05-08 09:00:00,1.0301,0.09153333,235.26317,4.35,0.0,13.0,643.0,656.0,17.168333,0.0,9,1,5,2007,0,0.6392,0.2559,3.2198334,0.4522889,1.0484431,0
2007-05-08 10:00:00,0.89526665,0.113,235.95984,3.8066666,0.0,44.0,642.0,686.0,14.921111,0.0,10,1,5,2007,0,1.0301,0.6392,2.5635,0.64173335,0.95720416,0
2007-05-08 11:00:00,1.8852667,0.0614,234.97884,8.053333,663.0,34.0,896.0,1593.0,31.421112,0.0,11,1,5,2007,0,0.89526665,1.0301,1.0238333,0.85485554,0.8876944,1
2007-05-08 12:00:00,4.7191334,0.4909,230.76616,20.713333,1543.0,1394.0,981.0,3918.0,78.65222,0.0,12,1,5,2007,0,1.8852667,0.89526665,1.5032667,1.2702111,0.9235875,1
2007-05-08 13:00:00,1.9964334,0.2963,234.7075,8.613334,341.0,47.0,1013.0,1401.0,33.273888,0.0,13,1,5,2007,0,4.7191334,1.8852667,1.8888333,2.499889,1.0575819,1
2007-05-08 14:00:00,2.2312334,0.2461,234.0155,9.63,559.0,23.0,1008.0,1590.0,37.18722,0.0,14,1,5,2007,0,1.9964334,4.7191334,0.88516665,2.8669446,1.0620652,1
2007-05-08 15:00:00,1.9732,0.11766667,234.49117,8.416667,520.0,63.0,1012.0,1595.0,32.886665,0.0,15,1,5,2007,0,2.2312334,1.9964334,0.21906666,2.9822667,1.1181514,1
2007-05-08 16:00:00,0.5817,0.0447,236.88766,2.5066667,0.0,10.0,231.0,241.0,9.695,0.0,16,1,5,2007,0,1.9732,2.2312334,0.49413332,2.0669556,1.1912403,0
2007-05-08 17:00:00,0.70853335,0.082,235.63533,3.0933332,0.0,54.0,0.0,54.0,11.808888,0.0,17,1,5,2007,0,0.5817,1.9732,0.5538667,1.5953778,1.1948888,0
2007-05-08 18:00:00,0.89,0.12116667,235.23767,3.82,0.0,26.0,0.0,26.0,14.833333,0.0,18,1,5,2007,0,0.70853335,0.5817,1.7071667,1.0878111,1.2013333,0
2007-05-08 19:00:00,0.91763335,0.07173333,233.34067,3.9633334,0.0,4.0,72.0,76.0,15.293889,0.0,19,1,5,2007,0,0.89,0.70853335,1.1506667,0.7267445,1.1672847,0
2007-05-08 20:00:00,1.7758334,0.11863333,233.18033,7.6033335,1.0,56.0,604.0,661.0,29.597221,0.0,20,1,5,2007,0,0.91763335,0.89,0.2314,0.8387222,1.157575,1
2007-05-08 21:00:00,2.0463,0.058066666,232.33034,8.86,488.0,0.0,0.0,488.0,34.105,0.0,21,1,5,2007,0,1.7758334,0.91763335,2.2957,1.1944889,1.2219263,1
2007-05-08 22:00:00,2.1202333,0.12713334,234.548,9.08,466.0,36.0,168.0,670.0,35.337223,0.0,22,1,5,2007,0,2.0463,1.7758334,1.8,1.5799222,1.2115347,1
2007-05-08 23:00:00,1.3348666,0.1295,236.2945,5.6433334,0.0,16.0,996.0,1012.0,22.247778,0.0,23,1,5,2007,0,2.1202333,2.0463,0.9104,1.980789,1.2248778,0
2007-05-09 00:00:00,0.1902,0.0788,235.35017,0.94,0.0,1.0,0.0,1.0,3.17,2.17,0,2,5,2007,0,1.3348666,2.1202333,0.90713334,1.8338,1.2425638,0
2007-05-09 01:00:00,0.22086667,0.12926666,236.1145,1.11,0.0,54.0,0.0,54.0,3.681111,0.0,1,2,5,2007,0,0.1902,1.3348666,0.57886666,1.2151,1.2126917,0
2007-05-09 02:00:00,0.1813,0.06583333,236.8615,0.8233333,0.0,0.0,0.0,0.0,3.0216668,3.0216668,2,2,5,2007,0,0.22086667,0.1902,0.35083333,0.5819778,1.197775,0
2007-05-09 03:00:00,0.20993334,0.1067,237.35884,1.0,0.0,38.0,0.0,38.0,3.498889,0.0,3,2,5,2007,0,0.1813,0.22086667,0.46586666,0.19745556,1.1907111,0
2007-05-09 04:00:00,0.19966666,0.095633335,236.77634,0.9633333,0.0,18.0,0.0,18.0,3.3277779,0.0,4,2,5,2007,0,0.20993334,0.1813,0.53423333,0.20403333,1.1800473,0
2007-05-09 05:00:00,0.1885,0.081133336,236.18567,0.92333335,0.0,0.0,0.0,0.0,3.1416667,3.1416667,5,2,5,2007,0,0.19966666,0.20993334,0.522,0.19696666,1.1661069,0
2007-05-09 06:00:00,1.6091666,0.12816666,233.803,7.05,0.0,55.0,463.0,518.0,26.819445,0.0,6,2,5,2007,0,0.1885,0.19966666,0.46176666,0.19936667,1.1522111,0
2007-05-09 07:00:00,1.5918334,0.04633333,232.24017,6.826667,0.0,0.0,993.0,993.0,26.530556,0.0,7,2,5,2007,0,1.6091666,0.1885,0.2559,0.6657778,1.2000195,0
2007-05-09 08:00:00,1.2535666,0.09573333,232.96217,5.3566666,0.0,29.0,999.0,1028.0,20.892778,0.0,8,2,5,2007,0,1.5918334,1.6091666,0.6392,1.1298333,1.2556833,0
2007-05-09 09:00:00,1.1994667,0.08953334,232.03633,5.1266665,0.0,25.0,991.0,1016.0,19.991112,0.0,9,2,5,2007,0,1.2535666,1.5918334,1.0301,1.4848555,1.281282,0
2007-05-09 10:00:00,1.1743,0.0526,231.77617,5.0233335,0.0,0.0,989.0,989.0,19.571667,0.0,10,2,5,2007,0,1.1994667,1.2535666,0.89526665,1.3482889,1.2883389,0
2007-05-09 11:00:00,1.0447667,0.14906667,233.40784,4.5866666,0.0,186.0,608.0,794.0,17.412777,0.0,11,2,5,2007,0,1.1743,1.1994667,1.8852667,1.2091111,1.2999653,0
2007-05-09 12:00:00,0.40743333,0.1023,235.1525,1.9533334,0.0,34.0,0.0,34.0,6.7905555,0.0,12,2,5,2007,0,1.0447667,1.1743,4.7191334,1.1395111,1.2649444,0
2007-05-09 13:00:00,1.8286333,0.14606667,234.225,8.03,0.0,1563.0,0.0,1563.0,30.477222,0.0,13,2,5,2007,0,0.40743333,1.0447667,1.9964334,0.8755,1.0852903,1
2007-05-09 14:00:00,1.2998667,0.2053,233.367,5.8966665,0.0,1092.0,0.0,1092.0,21.664444,0.0,14,2,5,2007,0,1.8286333,0.40743333,2.2312334,1.0936111,1.0782986,0
2007-05-09 15:00:00,1.5998666,0.076733336,234.1285,6.91,0.0,1307.0,0.0,1307.0,26.664444,0.0,15,2,5,2007,0,1.2998667,1.8286333,1.9732,1.1786444,1.0394917,0
2007-05-09 16:00:00,1.2241,0.19043334,234.636,5.53,0.0,1017.0,0.0,1017.0,20.401667,0.0,16,2,5,2007,0,1.5998666,1.2998667,0.5817,1.5761222,1.0239362,0
2007-05-09 17:00:00,0.2243,0.078266665,236.953,1.0466666,0.0,35.0,0.0,35.0,3.7383332,0.0,17,2,5,2007,0,1.2241,1.5998666,0.70853335,1.3746111,1.0507028,0
2007-05-09 18:00:00,0.8139,0.1641,236.69867,3.52,0.0,49.0,492.0,541.0,13.565,0.0,18,2,5,2007,0,0.2243,1.2241,0.89,1.0160888,1.0305264,0
2007-05-09 19:00:00,2.8055334,0.2183,234.06433,12.106667,1135.0,29.0,1008.0,2172.0,46.75889,0.0,19,2,5,2007,0,0.8139,0.2243,0.91763335,0.7541,1.0273556,1
2007-05-09 20:00:00,2.8932667,0.2674,235.37633,12.556666,851.0,2.0,1018.0,1871.0,48.22111,0.0,20,2,5,2007,0,2.8055334,0.8139,1.7758334,1.2812444,1.1060181,1
2007-05-09 21:00:00,2.8853,0.23803334,234.06633,12.423333,505.0,59.0,1008.0,1572.0,48.088333,0.0,21,2,5,2007,0,2.8932667,2.8055334,2.0463,2.1709,1.1525778,1
2007-05-09 22:00:00,2.3281,0.1016,235.54016,9.896667,527.0,0.0,905.0,1432.0,38.801666,0.0,22,2,5,2007,0,2.8853,2.8932667,2.1202333,2.8613667,1.1875361,1
2007-05-09 23:00:00,0.3884,0.15073334,237.88884,1.7466667,0.0,38.0,0.0,38.0,6.4733334,0.0,23,2,5,2007,0,2.3281,2.8853,1.3348666,2.702222,1.1961973,0
2007-05-10 00:00:00,0.20293333,0.10186667,236.72934,0.97,0.0,21.0,0.0,21.0,3.3822222,0.0,0,3,5,2007,0,0.3884,2.3281,0.1902,1.8672667,1.1567612,0
2007-05-10 01:00:00,0.69026667,0.06346667,235.38383,2.9633334,0.0,0.0,504.0,504.0,11.504444,0.0,1,3,5,2007,0,0.20293333,0.3884,0.22086667,0.9731445,1.1572917,0
2007-05-10 02:00:00,0.36286667,0.1338,235.85234,1.6566666,0.0,56.0,137.0,193.0,6.0477777,0.0,2,3,5,2007,0,0.69026667,0.20293333,0.1813,0.4272,1.17685,0
2007-05-10 03:00:00,0.17046666,0.054533333,236.98367,0.81333333,0.0,0.0,0.0,0.0,2.8411112,2.8411112,3,3,5,2007,0,0.36286667,0.69026667,0.20993334,0.4186889,1.1844152,0
2007-05-10 04:00:00,0.21036667,0.10713334,236.946,1.0233333,0.0,30.0,0.0,30.0,3.5061111,0.0,4,3,5,2007,0,0.17046666,0.36286667,0.19966666,0.40786666,1.1827708,0
2007-05-10 05:00:00,0.19443333,0.0917,236.79483,0.9266667,0.0,26.0,0.0,26.0,3.2405555,0.0,5,3,5,2007,0,0.21036667,0.17046666,0.1885,0.2479,1.1832167,0
2007-05-10 06:00:00,0.40096667,0.0489,238.36717,1.8433334,0.0,0.0,0.0,0.0,6.682778,6.682778,6,3,5,2007,0,0.19443333,0.21036667,1.6091666,0.19175555,1.1834639,0
2007-05-10 07:00:00,0.98753333,0.16806667,234.91116,4.28,0.0,61.0,517.0,578.0,16.458889,0.0,7,3,5,2007,0,0.40096667,0.19443333,1.5918334,0.2685889,1.1331222,0
2007-05-10 08:00:00,0.63276666,0.07643333,235.4645,2.72,0.0,1.0,436.0,437.0,10.546111,0.0,8,3,5,2007,0,0.98753333,0.40096667,1.2535666,0.52764446,1.107943,0
2007-05-10 09:00:00,0.18216667,0.06593333,233.32883,0.8433333,0.0,9.0,0.0,9.0,3.036111,0.0,9,3,5,2007,0,0.63276666,0.98753333,1.1994667,0.6737555,1.0820764,0
2007-05-10 10:00:00,0.21153334,0.111033335,232.7105,1.06,0.0,44.0,0.0,44.0,3.5255556,0.0,10,3,5,2007,0,0.18216667,0.63276666,1.1743,0.6008222,1.039689,0
2007-05-10 11:00:00,0.18653333,0.069,234.313,0.85333335,0.0,0.0,0.0,0.0,3.1088889,3.1088889,11,3,5,2007,0,0.21153334,0.18216667,1.0447667,0.34215555,0.9995736,0
2007-05-10 12:00:00,0.2299,0.136,236.50484,1.14,0.0,44.0,0.0,44.0,3.8316667,0.0,12,3,5,2007,0,0.18653333,0.21153334,0.40743333,0.19341111,0.9638139,0
2007-05-10 13:00:00,0.194,0.08753333,236.45366,0.9266667,0.0,13.0,0.0,13.0,3.2333333,0.0,13,3,5,2007,0,0.2299,0.18653333,1.8286333,0.20932223,0.95641667,0
2007-05-10 14:00:00,0.17263333,0.054933332,235.9225,0.8,0.0,0.0,0.0,0.0,2.8772223,2.8772223,14,3,5,2007,0,0.194,0.2299,1.2998667,0.20347778,0.8883069,0
2007-05-10 15:00:00,0.242,0.15553333,236.15466,1.23,0.0,57.0,0.0,57.0,4.0333333,0.0,15,3,5,2007,0,0.17263333,0.194,1.5998666,0.19884445,0.8413389,0
2007-05-10 16:00:00,0.31333333,0.0766,236.68517,1.39,0.0,0.0,120.0,120.0,5.2222223,0.0,16,3,5,2007,0,0.242,0.17263333,1.2241,0.20287777,0.78476113,0
2007-05-10 17:00:00,0.7517667,0.0981,234.7445,3.29,0.0,33.0,544.0,577.0,12.529445,0.0,17,3,5,2007,0,0.31333333,0.242,0.2243,0.24265556,0.7468125,0
2007-05-10 18:00:00,0.26633334,0.1078,235.7805,1.2866666,0.0,23.0,0.0,23.0,4.438889,0.0,18,3,5,2007,0,0.7517667,0.31333333,0.8139,0.4357,0.7687903,0
2007-05-10 19:00:00,0.5941,0.25423333,235.61116,2.8333333,0.0,0.0,0.0,0.0,9.901667,9.901667,19,3,5,2007,0,0.26633334,0.7517667,2.8055334,0.44381112,0.745975,0
2007-05-10 20:00:00,1.9637,0.36483333,234.47734,8.566667,432.0,58.0,734.0,1224.0,32.728333,0.0,20,3,5,2007,0,0.5941,0.26633334,2.8932667,0.5374,0.65383196,1
2007-05-10 21:00:00,1.808,0.0947,234.073,7.7533336,514.0,0.0,269.0,783.0,30.133333,0.0,21,3,5,2007,0,1.9637,0.5941,2.8853,0.94137776,0.6151,1
2007-05-10 22:00:00,0.5738,0.13513333,237.56467,2.55,0.0,23.0,0.0,23.0,9.5633335,0.0,22,3,5,2007,0,1.808,1.9637,2.3281,1.4552667,0.5702125,0
2007-05-10 23:00:00,0.25566667,0.14796667,237.353,1.2433333,0.0,35.0,0.0,35.0,4.2611113,0.0,23,3,5,2007,0,0.5738,1.808,0.3884,1.4485,0.49711666,0
2007-05-11 00:00:00,0.19236666,0.046566665,234.56633,0.9066667,0.0,0.0,0.0,0.0,3.2061112,3.2061112,0,4,5,2007,0,0.25566667,0.5738,0.20293333,0.8791556,0.49158612,0
2007-05-11 01:00:00,0.2156,0.11593334,234.33167,1.0566666,0.0,52.0,0.0,52.0,3.5933332,0.0,1,4,5,2007,0,0.19236666,0.25566667,0.69026667,0.3406111,0.49114582,0
2007-05-11 02:00:00,0.19106667,0.08606666,236.253,0.96666664,0.0,3.0,0.0,3.0,3.1844444,0.18444444,2,4,5,2007,0,0.2156,0.19236666,0.36286667,0.2212111,0.47136804,0
2007-05-11 03:00:00,0.179,0.0698,237.326,0.86,0.0,13.0,0.0,13.0,2.9833333,0.0,3,4,5,2007,0,0.19106667,0.2156,0.17046666,0.19967778,0.46420974,0
2007-05-11 04:00:00,0.2023,0.10576667,236.71967,0.98,0.0,44.0,0.0,44.0,3.3716667,0.0,4,4,5,2007,0,0.179,0.19106667,0.21036667,0.19522223,0.46456528,0
2007-05-11 05:00:00,0.8155,0.043433335,235.26117,3.4966667,0.0,0.0,648.0,648.0,13.591666,0.0,5,4,5,2007,0,0.2023,0.179,0.19443333,0.1907889,0.46422917,0
2007-05-11 06:00:00,0.22056666,0.11366667,236.7045,1.0566666,0.0,42.0,0.0,42.0,3.6761112,0.0,6,4,5,2007,0,0.8155,0.2023,0.40096667,0.39893332,0.49010694,0
2007-05-11 07:00:00,1.1069334,0.08383334,236.03517,4.85,0.0,13.0,378.0,391.0,18.448889,0.0,7,4,5,2007,0,0.22056666,0.8155,0.98753333,0.4127889,0.4825903,0
2007-05-11 08:00:00,1.3752,0.051566668,233.58783,5.9166665,0.0,0.0,1004.0,1004.0,22.92,0.0,8,4,5,2007,0,1.1069334,0.22056666,0.63276666,0.71433336,0.48756528,0
2007-05-11 09:00:00,1.4076,0.10616667,233.0775,6.0866666,0.0,54.0,1000.0,1054.0,23.46,0.0,9,4,5,2007,0,1.3752,1.1069334,0.18216667,0.9009,0.5185,0
2007-05-11 10:00:00,0.5873,0.049266666,233.48816,2.8033333,0.0,0.0,206.0,206.0,9.788333,0.0,10,4,5,2007,0,1.4076,1.3752,0.21153334,1.2965778,0.5695597,0
2007-05-11 11:00:00,0.51823336,0.11913333,232.9655,2.6,0.0,30.0,0.0,30.0,8.637222,0.0,11,4,5,2007,0,0.5873,1.4076,0.18653333,1.1233667,0.58521664,0
2007-05-11 12:00:00,0.25216666,0.0838,234.277,1.2433333,0.0,24.0,0.0,24.0,4.202778,0.0,12,4,5,2007,0,0.51823336,0.5873,0.2299,0.8377111,0.5990375,0
2007-05-11 13:00:00,0.28043333,0.048366666,233.832,1.4366666,0.0,0.0,0.0,0.0,4.6738887,4.6738887,13,4,5,2007,0,0.25216666,0.51823336,0.194,0.45256665,0.5999653,0
2007-05-11 14:00:00,0.42693335,0.12523334,234.86833,2.1633334,0.0,52.0,0.0,52.0,7.115556,0.0,14,4,5,2007,0,0.28043333,0.25216666,0.17263333,0.35027778,0.60356665,0
2007-05-11 15:00:00,0.4242,0.088633336,236.58133,2.17,0.0,0.0,0.0,0.0,7.07,7.07,15,4,5,2007,0,0.42693335,0.28043333,0.242,0.31984445,0.6141625,0
2007-05-11 16:00:00,0.7920333,0.0949,235.01584,3.47,0.0,26.0,522.0,548.0,13.200556,0.0,16,4,5,2007,0,0.4242,0.42693335,0.31333333,0.3771889,0.62175417,0
2007-05-11 17:00:00,1.2489667,0.10123333,235.249,5.2366667,0.0,27.0,1018.0,1045.0,20.81611,0.0,17,4,5,2007,0,0.7920333,0.4242,0.7517667,0.5477222,0.6417,0
2007-05-11 18:00:00,0.6357,0.0771,235.19817,2.7333333,0.0,0.0,406.0,406.0,10.595,0.0,18,4,5,2007,0,1.2489667,0.7920333,0.26633334,0.82173336,0.66241664,0
2007-05-11 19:00:00,0.32706666,0.1794,235.20833,1.6433333,0.0,55.0,0.0,55.0,5.4511113,0.0,19,4,5,2007,0,0.6357,1.2489667,0.5941,0.8922333,0.677807,0
2007-05-11 20:00:00,0.47686666,0.079066664,236.13483,2.0333333,0.0,0.0,0.0,0.0,7.9477777,7.9477777,20,4,5,2007,0,0.32706666,0.6357,1.9637,0.7372444,0.6666806,0
2007-05-11 21:00:00,2.1751332,0.116333336,233.80383,9.353333,579.0,25.0,752.0,1356.0,36.252224,0.0,21,4,5,2007,0,0.47686666,0.32706666,1.808,0.47987777,0.6047292,1
2007-05-11 22:00:00,1.3209667,0.1317,236.776,5.6233335,347.0,31.0,0.0,378.0,22.016111,0.0,22,4,5,2007,0,2.1751332,0.47686666,0.5738,0.9930222,0.6200264,0
2007-05-11 23:00:00,0.9471,0.084633335,238.253,3.9766667,0.0,0.0,537.0,537.0,15.785,0.0,23,4,5,2007,0,1.3209667,2.1751332,0.25566667,1.3243222,0.65115833,0
2007-05-12 00:00:00,0.36996666,0.15583333,234.522,1.71,0.0,55.0,105.0,160.0,6.166111,0.0,0,5,5,2007,1,0.9471,1.3209667,0.19236666,1.4810667,0.67996806,0
2007-05-12 01:00:00,0.19673334,0.055633333,234.21683,0.87666667,0.0,0.0,0.0,0.0,3.278889,3.278889,1,5,5,2007,1,0.36996666,0.9471,0.2156,0.87934446,0.68736804,0
2007-05-12 02:00:00,0.2212,0.08386666,233.80383,1.0266666,0.0,12.0,0.0,12.0,3.6866667,0.0,2,5,5,2007,1,0.19673334,0.36996666,0.19106667,0.5046,0.68658197,0
